song id,song title,release date,video release date,IMDb URL,unknown,Pop,Rock,HipHop,Rap,Electronic,Country,Dance,Jazz,Blues,Reggae,Classical,R&B,Funk,Metal,Indie,Soul,WorldMusic,Western
875,Wham Bam!! Bhangra Remixes,22-Aug-97,,http://us.imdb.com/M/title-exact?She%27s+So+Lovely+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
876,Champion Jack Dupree Of New Orleans,22-Aug-97,,http://us.imdb.com/M/title-exact?Money+Talks+(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
877,The Brand New Z.Z. Hill,1-Jan-97,,http://us.imdb.com/M/title-exact?Excess+Baggage+(1997),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
878,Les Risques du M\xc3\xa9tier,14-Feb-97,,http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
879,Master Collection_ Vol. 1,1-Jan-97,,http://us.imdb.com/M/title-exact?Peacemaker%2C+The+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
880,Oops!... I Did It Again,1-Jan-97,,http://us.imdb.com/M/title-exact?Soul+Food+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
881,Champion Jack Dupree Of New Orleans,22-Aug-97,,http://us.imdb.com/M/title-exact?Money+Talks+(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
882,Beyond the Permafrost,1-Jan-97,,http://us.imdb.com/M/title-exact?Washington+Square+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
883,"Sonneries ch'ti By Blingtones""""",1-Jan-97,,http://us.imdb.com/M/title-exact?Telling+Lies+in+America+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
884,Asi Soy,1-Jan-97,,http://us.imdb.com/M/title-exact?Year+of+the+Horse+(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
885,Blow My Fuse,1-Jan-98,,http://us.imdb.com/M/title-exact?Phantoms+(1998),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
886,Uganda,1-Jan-97,,"http://us.imdb.com/M/title-exact?Life+Less+Ordinary,+A+(1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
887,Break Through,1-Jan-97,,http://us.imdb.com/M/title-exact?Eve's+Bayou+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
888,El Album,1-Jan-97,,http://us.imdb.com/M/title-exact?One+Night+Stand+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
889,"Winter Tour '05 - '06""""",1-Jan-97,,"http://us.imdb.com/M/title-exact?Tango+Lesson,+The+(1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
890,Live Radio Sessions,1-Jan-97,,http://us.imdb.com/M/title-exact?Mortal+Kombat%3A+Annihilation+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,Leroy Hutson Selected Hits Vol. 2,18-Dec-97,,http://us.imdb.com/M/title-exact?imdb-title-118698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
892,"Whitesnake's Greatest Hits""""",1-Jan-97,,http://us.imdb.com/M/title-exact?imdb-title-119137,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
893,20th Century Masters: The Millennium Collection: Best Of Semisonic,1-Jan-97,,http://us.imdb.com/M/title-exact?imdb-title-119142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
894,Good Vibes - The Very Best of Laid Back,1-Jan-97,,http://us.imdb.com/M/title-exact?imdb-title-119303,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
895,Something To Talk About,1-Jan-97,,http://us.imdb.com/M/title-exact?imdb-title-120082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
896,Supernova,1-Jan-97,,http://us.imdb.com/M/title-exact?Sweet+Hereafter%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
897,Mosaic,1-Jan-95,,http://us.imdb.com/M/title-exact?imdb-title-128755,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
898,Nattf\xc3\xb6dd,1-Jan-97,,http://us.imdb.com/M/title-exact?imdb-title-119925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
899,La Historia,1-Jan-97,,http://us.imdb.com/M/title-exact?imdb-title-120521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
900,Traveler,25-Dec-97,,http://us.imdb.com/M/title-exact?imdb-title-119485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
901,The Essential Marlene Dietrich,25-Dec-97,,http://us.imdb.com/M/title-exact?imdb-title-119718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
902,Burnin up,26-Dec-97,,http://us.imdb.com/M/title-exact?imdb-title-118715,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
903,Hey World,26-Dec-97,,http://us.imdb.com/M/title-exact?imdb-title-118566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
904,Any Given Thursday,26-Dec-97,,http://us.imdb.com/M/title-exact?imdb-title-119590,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
905,Kinderlieder Vol.2,1-Jan-98,,http://us.imdb.com/M/title-exact?imdb-title-119223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
906,The Little Giant Of Soul,31-Dec-97,,http://us.imdb.com/M/title-exact?imdb-title-119843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
907,Nouvel ordre,1-Jan-97,,http://us.imdb.com/M/title-exact?imdb-title-120881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
908,You Are Here,16-Jan-98,,http://us.imdb.com/M/title-exact?imdb-title-120693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909,Furry Lewis,23-Jan-98,,http://us.imdb.com/M/title-exact?imdb-title-118892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
910,Sabotage,6-Feb-98,,http://us.imdb.com/Title?Nil+By+Mouth+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
911,Classic Country Vol 1,30-Jan-98,,http://us.imdb.com/M/title-exact?imdb-title-119594,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
912,Firewall,10-Mar-98,,http://us.imdb.com/Title?U.S.+Marshals+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
913,Qurbani,10-Mar-98,,http://us.imdb.com/Title?Love+and+Death+on+Long+Island+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
914,Navidad,14-Mar-98,,http://us.imdb.com/Title?Wild+Things+(1998),0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
915,"America's Mexican""""",20-Mar-98,,http://us.imdb.com/Title?Primary+Colors+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
916,Miriam Xin Chang Jin Pai Jin Qu,27-Mar-98,,http://us.imdb.com/Title?Lost+in+Space+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
917,Loba,27-Mar-98,,http://us.imdb.com/Title?Mercury+Rising+(1998),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
918,Trauma,3-Apr-98,,http://us.imdb.com/Title?City+of+Angels+(1998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
919,"Aren't Women Wonderful""""",1-Jan-95,,"http://us.imdb.com/Title?Cit%E9+des+enfants+perdus,+La+(1995)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
920,Frauen & Technik,1-Jan-95,,http://us.imdb.com/M/title-exact?Two%20Bits%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
921,"Conway Twitty's Big Train""""",1-Jan-93,,http://us.imdb.com/M/title-exact?Ba%20Wang%20Bie%20Ji%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
922,Undergrounds Series Vol. 1: Dayz Of Our Livez,10-May-96,,http://us.imdb.com/M/title-exact?Dead%20Man%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
923,A2G EP,1-Jan-91,,http://us.imdb.com/M/title-exact?Da%20Hong%20Deng%20Long%20Gao%20Gao%20Gua%20(1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
924,Masquerade,1-Jan-96,,http://us.imdb.com/M/title-exact?White%20Squall%20(1996),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
925,Outspoken Part 1,23-Feb-96,,http://us.imdb.com/Title?Unforgettable+(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
926,Icons,1-Mar-96,,http://us.imdb.com/M/title-exact?Down%20Periscope%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
927,Le Jeu des Balcons Mal Ferm\xc3\xa9s,8-Mar-96,,"http://us.imdb.com/M/title-exact?Flor%20de%20mi%20secreto,%20La%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
928,Deep 2,26-Apr-96,,"http://us.imdb.com/M/title-exact?Craft,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
929,Gib deinem Herzen ein Zeichen,3-Jul-96,,http://us.imdb.com/M/title-exact?Harriet%20the%20Spy%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
930,And I Feel Fine.....The Best Of The IRS Years 82-87,31-Jul-96,,http://us.imdb.com/M/title-exact?Chain%20Reaction%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
931,Un Fuego De Sangre Pura:  Los Gaiteros de San Jacinto from Colombia,23-Aug-96,,"http://us.imdb.com/M/title-exact?Island%20of%20Dr.%20Moreau,%20The%20(1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
932,In Concert 1987 - Abigail,30-Aug-96,,http://us.imdb.com/M/title-exact?First%20Kid%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
933,Hystericool: The Best of the Alternate Mixes,25-Oct-96,,"http://us.imdb.com/M/title-exact?Funeral,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
934,Bust Out,13-Dec-96,,"http://us.imdb.com/M/title-exact?Preacher's%20Wife,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
935,The Greatest Hits - Vol. 1,18-Apr-97,,http://us.imdb.com/M/title-exact?Paradise%20Road%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
936,"Live In Swing City- Swingin' With Duke""""",13-Jun-97,,http://us.imdb.com/M/title-exact?Brassed%20Off%20%281996%29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
937,16 Great Christmas Classics Volume 3,1-Jan-97,,http://us.imdb.com/M/title-exact?Thousand+Acres%2C+A+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
938,Sons And Fascination/Sister Feelings Call,1-Jan-97,,http://us.imdb.com/M/title-exact?Smile+Like+Yours%2C+A+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
939,If You Love Me,1-Jan-95,,http://us.imdb.com/M/title-exact?Murder%20in%20the%20First%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
940,Karajan: Stravinsky - Oedipus Rex; Bruckner - Te Deum,1-Jan-94,,http://us.imdb.com/M/title-exact?Airheads%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
941,Just Dance,1-Jan-94,,http://us.imdb.com/M/title-exact?With%20Honors%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
942,Uno,1-Jan-93,,http://us.imdb.com/M/title-exact?What's%20Love%20Got%20to%20Do%20with%20It%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
943,Lightning Strikes Again,1-Jan-94,,http://us.imdb.com/M/title-exact?Killing%20Zoe%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
944,Doo-Wop Classics Vol. 10 [Musicnote Records],1-Jan-94,,http://us.imdb.com/M/title-exact?Renaissance%20Man%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
945,Knowing Me Knowing You,1-Jan-63,,http://us.imdb.com/M/title-exact?Charade%20(1963),0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
946,Return,1-Jan-81,,"http://us.imdb.com/M/title-exact?Fox%20and%20the%20Hound,%20The%20(1981)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,Strictly Vocals 2,1-Jan-88,,"http://us.imdb.com/M/title-exact?Grand%20bleu,%20Le%20(1988)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
948,Republica,28-Feb-97,,http://us.imdb.com/M/title-exact?Booty%20Call%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
949,Lies / Appetite For Destruction,1-Jan-95,,http://us.imdb.com/M/title-exact?How%20to%20Make%20an%20American%20Quilt%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
950,Loyalty,1-Jan-95,,http://us.imdb.com/M/title-exact?Georgia%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
951,Up The Dose,1-Jan-95,,"http://us.imdb.com/M/title-exact?Indian%20in%20the%20Cupboard,%20The%20(1995)",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
952,Gassenhauer,1-Jan-95,,http://us.imdb.com/M/title-exact?Blue%20in%20the%20Face%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
953,Taking Chances,1-Jan-95,,http://us.imdb.com/M/title-exact?Unstrung%20Heroes%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
954,"Pee Wee King's Country Hoedown""""",1-Jan-95,,http://us.imdb.com/M/title-exact?Unzipped%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
955,Me Diz Amor,1-Jan-95,,http://us.imdb.com/M/title-exact?Before%20Sunrise%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
956,Frogstomp,1-Jan-94,,http://us.imdb.com/M/title-exact?Nobody's%20Fool%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
957,Broken_ Beat & Scarred,1-Jan-92,,http://us.imdb.com/M/title-exact?Tui%20Shou%20(1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
958,Let The Dominoes Fall,1-Jan-94,,http://us.imdb.com/M/title-exact?Huozhe%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
959,Closer To It!,1-Jan-93,,http://us.imdb.com/M/title-exact?Dazed%20and%20Confused%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
960,All Empires Fall,1-Jan-93,,http://us.imdb.com/M/title-exact?Naked%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
961,Punk In London,1-Jan-93,,http://us.imdb.com/M/title-exact?Orlando%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
962,Black Woman And Child,1-Jan-93,,http://us.imdb.com/M/title-exact?Ruby%20in%20Paradise%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
963,Don Leopardo,1-Jan-93,,http://us.imdb.com/M/title-exact?Some%20Folks%20Call%20It%20a%20Sling%20Blade%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
964,The First Two Albums,1-Jan-95,,"http://us.imdb.com/M/title-exact?Month%20by%20The%20Lake,%20A%20(1995)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
965,Alles nur ein Traum,1-Jan-57,,http://us.imdb.com/M/title-exact?Funny%20Face%20(1957),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
966,After Ours,1-Jan-57,,"http://us.imdb.com/M/title-exact?Affair%20to%20Remember,%20An%20(1957)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
967,Never Seen The Light Of Day -Deluxe Version,1-Jan-36,,http://us.imdb.com/M/title-exact?Little%20Lord%20Fauntleroy%20(1936),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
968,Donnie McClurkin... Again,1-Jan-49,,"http://us.imdb.com/M/title-exact?Inspector%20General,%20The%20(1949)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
969,Same Old Place,1-Jan-68,,http://us.imdb.com/M/title-exact?Winnie%20the%20Pooh%20and%20the%20Blustery%20Day%20%281968%29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,Lo Mejor De Vilma Palma,1-Jan-91,,http://us.imdb.com/M/title-exact?Hear%20My%20Song%20(1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
971,The Hollywood Collection,1-Jan-91,,http://us.imdb.com/M/title-exact?Mediterraneo%20(1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
972,Selecao De Ouro Vol.2,1-Jan-92,,http://us.imdb.com/M/title-exact?Passion%20Fish%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
973,La Bonne Humeur,18-Oct-96,,http://us.imdb.com/M/title-exact?Grateful%20Dead%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
974,This Will Be The Death Of Us,1-Jan-96,,http://us.imdb.com/Title?Eye+for+an+Eye+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
975,Ode to the Inverse of the Dude,12-Apr-96,,http://us.imdb.com/M/title-exact?Fear%20(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
976,White Heat,23-Aug-96,,http://us.imdb.com/M/title-exact?Solo%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
977,Do Or Die,19-Apr-96,,"http://us.imdb.com/M/title-exact?Substitute,%20The%20(1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,"Lookin' For Trouble!""""",10-May-96,,http://us.imdb.com/M/title-exact?Heaven's%20Prisoners%20(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
979,Join The Army,30-Aug-96,,"http://us.imdb.com/M/title-exact?Trigger%20Effect,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
980,Just Today,1-Nov-96,,http://us.imdb.com/M/title-exact?Mother%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
981,Israel Homecoming,4-Sep-96,,http://us.imdb.com/M/title-exact?Dangerous%20Ground%20(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
982,Vera,13-Sep-96,,http://us.imdb.com/M/title-exact?Maximum%20Risk%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
983,"The Greatest Hits from 40's and 50's_ Vol. 66""""",13-Sep-96,,"http://us.imdb.com/M/title-exact?Rich%20Man's%20Wife,%20The%20(1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
984,Riddim Driven: Power Cuts,31-Jan-97,,http://us.imdb.com/M/title-exact?Shadow%20Conspiracy%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
985,"C'est D\xc3\xa9j\xc3\xa0 \xc3\x87a / Nickel""""",15-Nov-96,,http://us.imdb.com/Title?Blood+%26+Wine+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
986,Pink Crustaceans and  Good Vibrations,10-Jan-97,,http://us.imdb.com/M/title-exact?Turbulence%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
987,Trexe,9-May-97,,http://us.imdb.com/M/title-exact?Underworld%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
988,F.I.R.,7-Feb-97,,"http://us.imdb.com/M/title-exact?Beautician%20and%20the%20Beast,%20The%20(1997)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
989,Vibe Central - The Essential Remixes,26-Mar-97,,http://us.imdb.com/M/title-exact?Cats%20Don%27t%20Dance%20(1997),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
990,Rares f\xc3\xbcr Bares 2004,4-Apr-97,,http://us.imdb.com/M/title-exact?Anna%20Karenina%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
991,Live Up  & Close,11-Apr-97,,http://us.imdb.com/Title?Keys+to+Tulsa+(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
992,A Brief History,20-Jun-97,,http://us.imdb.com/M/title-exact?Head+Above+Water+(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
993,Voodoo Love Inna Champeta Land,27-Jun-97,,http://us.imdb.com/M/title-exact?Hercules+(1997),0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
994,Blood Sugar Sex Magik,20-Jun-97,,http://us.imdb.com/M/title-exact?Last+Time+I+Committed+Suicide%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
995,Foreign Objects,1-Jan-97,,http://us.imdb.com/M/title-exact?Kiss+Me%2C+Guido+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
996,Aux,1-Jan-95,,"http://us.imdb.com/M/title-exact?Big%20Green,%20The%20(1995)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
997,Long Time Coming,1-Jan-95,,http://us.imdb.com/M/title-exact?Stuart%20Saves%20His%20Family%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
998,Purple Haze,1-Jan-94,,http://us.imdb.com/M/title-exact?Cabin%20Boy%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
999,The Blue,1-Jan-94,,http://us.imdb.com/M/title-exact?Clean%20Slate%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,The Unforgiven_ V.2: Assisted Suicide,1-Jan-94,,http://us.imdb.com/M/title-exact?Lightning%20Jack%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1001,Tell The People,30-Aug-96,,"http://us.imdb.com/M/title-exact?Stupids,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Live From The American Ballroom,7-Feb-97,,"http://us.imdb.com/M/title-exact?Pest,%20The%20(1997)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,Les Risques du M\xc3\xa9tier,14-Feb-97,,http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1004,Alive In Europe!,1-Jan-93,,http://us.imdb.com/M/title-exact?Geronimo:%20An%20American%20Legend%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1005,Wenn hier einer schie\xc3\x9ft_ dann bin ich das,1-Jan-91,,http://us.imdb.com/M/title-exact?Podwojne%20zycie%20Weroniki%20(1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1006,The Best Of Little Feat,1-Jan-91,,http://us.imdb.com/M/title-exact?Bis%20ans%20Ende%20der%20Welt%20(1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1007,Dub Catalogue,31-Jan-97,,http://us.imdb.com/M/title-exact?Waiting%20for%20Guffman%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,Colecci\xc3\xb3n Diamante: Alberto Cortez,1-May-96,,http://us.imdb.com/M/title-exact?I%20Shot%20Andy%20Warhol%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1009,En Vivo,14-Jun-96,,http://us.imdb.com/M/title-exact?Stealing%20Beauty%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1010,"You're A Woman_ I'm A Machine""""",16-Aug-96,,http://us.imdb.com/M/title-exact?Basquiat%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1011,The Pretender,27-Sep-96,,http://us.imdb.com/M/title-exact?2%20Days%20in%20the%20Valley%20(1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1012,10 Years Of Abuse And Still Broke,7-Mar-97,,http://us.imdb.com/M/title-exact?Private%20Parts%20(1997),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1013,Mestijaia,11-Apr-97,,http://us.imdb.com/M/title-exact?Anaconda%20%281997%29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1014,"Doin' The Salsa - The Very Best Of Edmundo Ross""""",25-Apr-97,,http://us.imdb.com/M/title-exact?Romy%20and%20Michele%27s%20High%20School%20Reunion%20%281997%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,In the Attic of the Universe,23-May-97,,http://us.imdb.com/M/title-exact?Shiloh%20%281997%29,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1016,Magic,6-Jun-97,,http://us.imdb.com/M/title-exact?Con%20Air%20%281997%29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1017,Titus - Original Motion Picture Soundtrack,11-Oct-96,,http://us.imdb.com/M/title-exact?Trees%20Lounge%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1018,Ultimate Classical Chill Out,1-Jan-90,,http://us.imdb.com/Title?%A1%C1tame%21+(1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1019,We Sing.  We Dance.  We Steal Things.,1-Jan-89,,http://us.imdb.com/M/title-exact?Die%20xue%20shuang%20xiong%20(1989),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1020,Ausland,1-Jan-44,,http://us.imdb.com/M/title-exact?Gaslight%20(1944),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1021,The Strathspey King,1-Jan-63,,http://us.imdb.com/M/title-exact?8%201/2%20(1963),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
